================================================================================
SERIAL MONITOR BACKUP LOG
[2026-09-08 13:39:29.425] [RX] PITCH:-4.01,PID_OUT:71.59,INT:0.0985,EL:-2180,ER:-1834,VEL:160.1,MOT:1,TILT:25.0,TRIM:-3.203,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:29.425] [RX] SRV:14,49,7.0,0,0
[2026-09-08 13:39:29.519] [RX] PITCH:-3.36,PID_OUT:76.91,INT:0.0985,EL:-2169,ER:-1854,VEL:132.8,MOT:1,TILT:25.0,TRIM:-2.656,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:29.619] [RX] PITCH:-1.66,PID_OUT:29.71,INT:0.0985,EL:-2165,ER:-1862,VEL:71.2,MOT:1,TILT:25.0,TRIM:-1.425,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:29.717] [RX] PITCH:-0.34,PID_OUT:31.94,INT:0.0934,EL:-2162,ER:-1862,VEL:23.5,MOT:1,TILT:25.0,TRIM:-0.470,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:29.820] [RX] PITCH:0.22,PID_OUT:6.18,INT:0.0745,EL:-2162,ER:-1862,VEL:4.6,MOT:1,TILT:25.0,TRIM:-0.093,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:29.827] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-08 13:39:29.917] [RX] PITCH:0.40,PID_OUT:-25.03,INT:0.0350,EL:-2162,ER:-1862,VEL:0.9,MOT:1,TILT:25.0,TRIM:-0.018,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.016] [RX] PITCH:0.60,PID_OUT:9.89,INT:0.0227,EL:-2170,ER:-1862,VEL:-37.5,MOT:1,TILT:25.0,TRIM:0.749,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.118] [RX] PITCH:0.85,PID_OUT:-81.28,INT:-0.0178,EL:-2170,ER:-1862,VEL:-7.4,MOT:1,TILT:25.0,TRIM:0.148,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.220] [RX] PITCH:0.71,PID_OUT:-23.67,INT:-0.0408,EL:-2184,ER:-1867,VEL:-37.7,MOT:1,TILT:25.0,TRIM:0.755,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.326] [RX] PITCH:0.74,PID_OUT:-50.00,INT:-0.0296,EL:-2191,ER:-1867,VEL:-24.3,MOT:1,TILT:25.0,TRIM:0.485,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.331] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-08 13:39:30.423] [RX] PITCH:0.67,PID_OUT:-17.55,INT:-0.0241,EL:-2200,ER:-1867,VEL:-35.3,MOT:1,TILT:25.0,TRIM:0.706,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.423] [RX] SRV:1,50,6.3,0,0
[2026-09-08 13:39:30.516] [RX] PITCH:0.43,PID_OUT:-44.01,INT:-0.0468,EL:-2200,ER:-1867,VEL:-7.0,MOT:1,TILT:25.0,TRIM:0.139,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.618] [RX] PITCH:-0.04,PID_OUT:-7.61,INT:-0.0502,EL:-2200,ER:-1866,VEL:-3.4,MOT:1,TILT:25.0,TRIM:0.068,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.716] [RX] PITCH:-0.81,PID_OUT:105.14,INT:-0.0069,EL:-2200,ER:-1866,VEL:-0.7,MOT:1,TILT:25.0,TRIM:0.013,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.819] [RX] PITCH:-1.34,PID_OUT:73.71,INT:0.0233,EL:-2197,ER:-1879,VEL:63.5,MOT:1,TILT:25.0,TRIM:-1.270,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:30.826] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-08 13:39:30.915] [RX] PITCH:-1.60,PID_OUT:-10.62,INT:0.0688,EL:-2190,ER:-1894,VEL:130.3,MOT:1,TILT:25.0,TRIM:-2.606,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.016] [RX] PITCH:-3.60,PID_OUT:210.72,INT:0.0540,EL:-2186,ER:-1912,VEL:112.7,MOT:1,TILT:25.0,TRIM:-2.254,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.116] [RX] PITCH:-3.54,PID_OUT:4.07,INT:0.0960,EL:-2169,ER:-1935,VEL:178.1,MOT:1,TILT:25.0,TRIM:-3.562,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.214] [RX] PITCH:-3.92,PID_OUT:16.79,INT:0.0891,EL:-2154,ER:-1958,VEL:195.9,MOT:1,TILT:25.0,TRIM:-3.919,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.325] [RX] PITCH:-5.03,PID_OUT:28.43,INT:0.0985,EL:-2141,ER:-1979,VEL:166.1,MOT:1,TILT:25.0,TRIM:-3.321,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.325] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-08 13:39:31.418] [RX] PITCH:-0.93,PID_OUT:-206.65,INT:0.0985,EL:-2143,ER:-1984,VEL:24.2,MOT:1,TILT:25.0,TRIM:-0.485,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.418] [RX] SRV:6,39,0.0,0,0
[2026-09-08 13:39:31.513] [RX] PITCH:4.84,PID_OUT:-256.10,INT:0.0874,EL:-2173,ER:-1967,VEL:-195.0,MOT:1,TILT:25.0,TRIM:3.900,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.614] [RX] PITCH:8.88,PID_OUT:-312.32,INT:-0.0499,EL:-2223,ER:-1925,VEL:-429.5,MOT:1,TILT:25.0,TRIM:6.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.716] [RX] PITCH:8.71,PID_OUT:-58.52,INT:-0.0985,EL:-2302,ER:-1855,VEL:-692.7,MOT:1,TILT:25.0,TRIM:6.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.820] [RX] PITCH:5.76,PID_OUT:205.55,INT:-0.0960,EL:-2372,ER:-1797,VEL:-614.1,MOT:1,TILT:25.0,TRIM:6.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:31.820] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-08 13:39:31.913] [RX] PITCH:5.06,PID_OUT:189.53,INT:-0.0863,EL:-2399,ER:-1776,VEL:-307.7,MOT:1,TILT:25.0,TRIM:6.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.014] [RX] PITCH:2.21,PID_OUT:134.78,INT:-0.0985,EL:-2407,ER:-1775,VEL:-93.7,MOT:1,TILT:25.0,TRIM:1.874,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.114] [RX] PITCH:-2.40,PID_OUT:104.78,INT:-0.0267,EL:-2394,ER:-1789,VEL:126.6,MOT:1,TILT:25.0,TRIM:-2.531,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.211] [RX] PITCH:-7.16,PID_OUT:81.79,INT:0.0651,EL:-2363,ER:-1820,VEL:305.8,MOT:1,TILT:25.0,TRIM:-6.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.313] [RX] PITCH:-8.19,PID_OUT:154.43,INT:0.0985,EL:-2311,ER:-1868,VEL:473.8,MOT:1,TILT:25.0,TRIM:-6.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.323] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-08 13:39:32.413] [RX] PITCH:-8.31,PID_OUT:-5.52,INT:0.0985,EL:-2252,ER:-1921,VEL:541.0,MOT:1,TILT:25.0,TRIM:-6.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.415] [RX] SRV:0,39,0.0,0,2
[2026-09-08 13:39:32.512] [RX] PITCH:-5.89,PID_OUT:180.79,INT:0.0971,EL:-2233,ER:-1948,VEL:231.9,MOT:1,TILT:25.0,TRIM:-4.638,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.613] [RX] PITCH:-2.00,PID_OUT:-54.98,INT:0.0974,EL:-2222,ER:-1960,VEL:73.5,MOT:1,TILT:25.0,TRIM:-1.470,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.708] [RX] PITCH:1.53,PID_OUT:-240.24,INT:0.0676,EL:-2237,ER:-1964,VEL:-43.5,MOT:1,TILT:25.0,TRIM:0.870,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.820] [RX] PITCH:4.78,PID_OUT:-381.74,INT:0.0762,EL:-2267,ER:-1951,VEL:-161.8,MOT:1,TILT:25.0,TRIM:3.235,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:32.822] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-08 13:39:32.910] [RX] PITCH:6.98,PID_OUT:-77.93,INT:-0.0682,EL:-2323,ER:-1914,VEL:-398.0,MOT:1,TILT:25.0,TRIM:6.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.010] [RX] PITCH:8.54,PID_OUT:-73.91,INT:-0.0985,EL:-2371,ER:-1874,VEL:-434.1,MOT:1,TILT:25.0,TRIM:6.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.109] [RX] PITCH:4.07,PID_OUT:110.71,INT:-0.0640,EL:-2403,ER:-1850,VEL:-254.6,MOT:1,TILT:25.0,TRIM:5.092,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.210] [RX] PITCH:2.01,PID_OUT:356.50,INT:-0.0745,EL:-2427,ER:-1839,VEL:-178.8,MOT:1,TILT:25.0,TRIM:3.575,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.314] [RX] PITCH:0.58,PID_OUT:168.99,INT:-0.0508,EL:-2434,ER:-1845,VEL:-47.7,MOT:1,TILT:25.0,TRIM:0.953,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.322] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-08 13:39:33.413] [RX] PITCH:-3.56,PID_OUT:144.18,INT:0.0125,EL:-2425,ER:-1867,VEL:129.7,MOT:1,TILT:25.0,TRIM:-2.593,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.413] [RX] SRV:14,49,5.5,0,0
[2026-09-08 13:39:33.508] [RX] PITCH:-4.64,PID_OUT:60.47,INT:0.0985,EL:-2404,ER:-1894,VEL:219.3,MOT:1,TILT:25.0,TRIM:-4.387,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.608] [RX] PITCH:-6.04,PID_OUT:72.21,INT:0.0985,EL:-2379,ER:-1926,VEL:272.2,MOT:1,TILT:25.0,TRIM:-5.443,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.709] [RX] PITCH:-6.08,PID_OUT:49.24,INT:0.0985,EL:-2357,ER:-1959,VEL:270.0,MOT:1,TILT:25.0,TRIM:-5.399,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.813] [RX] PITCH:-5.64,PID_OUT:5.15,INT:0.0985,EL:-2340,ER:-1988,VEL:234.7,MOT:1,TILT:25.0,TRIM:-4.695,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:33.821] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-08 13:39:33.912] [RX] PITCH:-2.87,PID_OUT:-54.89,INT:0.0985,EL:-2339,ER:-1998,VEL:61.4,MOT:1,TILT:25.0,TRIM:-1.228,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:34.009] [RX] PITCH:2.81,PID_OUT:-205.49,INT:0.0887,EL:-2365,ER:-1998,VEL:-107.2,MOT:1,TILT:25.0,TRIM:2.143,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-08 13:39:34.107] [RX] PITCH:5.54,PID_OUT:-119.94,INT:0.0061,EL:-2396,ER:-1977,VEL:-231.3,MOT:1,TILT:25.0,TRIM:4.627,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
