================================================================================
SERIAL MONITOR BACKUP LOG
Port: COM13 | Baud: 115200
Session Started: 2026-09-10 22:28:31
Trigger Reason: Motors ENABLED
Last IMU Calibration: Offset: -2.4097° (calibrated at 2026-09-10 22:22:36)
Active FW Parameters: pitchOffset=-2.4097, Kp=50.8, Ki=277.5, Kd=3.52, targetAngle=1.5, alpha=0.96, maxSafeTilt=25.0, Ki_trim=0.03, crouchOffset=0.0, Kp_vel=0.02
================================================================================
[Timestamp]                [Dir]  Payload
--------------------------------------------------------------------------------
[2026-09-10 22:28:31.055] [RX] Motors ENABLED
[2026-09-10 22:28:31.134] [RX] PITCH:3.91,PID_OUT:-110.18,INT:-0.0961,EL:-6,ER:1,VEL:-51.4,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:28:31.233] [RX] PITCH:2.09,PID_OUT:-39.43,INT:-0.2306,EL:-34,ER:9,VEL:-154.2,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:28:31.333] [RX] PITCH:0.93,PID_OUT:-12.01,INT:-0.2066,EL:-61,ER:15,VEL:-174.8,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:28:31.434] [RX] PITCH:0.84,PID_OUT:9.95,INT:-0.1478,EL:-68,ER:12,VEL:-40.4,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:28:31.442] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-10 22:28:31.532] [RX] PITCH:0.24,PID_OUT:87.67,INT:-0.0535,EL:-68,ER:4,VEL:43.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:28:31.537] [RX] SRV:1,41,0.0,0,0
[2026-09-10 22:28:31.632] [RX] PITCH:-0.39,PID_OUT:115.58,INT:0.1145,EL:-64,ER:-10,VEL:94.9,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:28:31.732] [RX] PITCH:0.35,PID_OUT:92.80,INT:0.2306,EL:-50,ER:-36,VEL:188.1,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:28:31.831] [RX] PITCH:0.75,PID_OUT:90.75,INT:0.2306,EL:-35,ER:-69,VEL:231.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:28:31.938] [RX] PITCH:0.81,PID_OUT:90.98,INT:0.2306,EL:-18,ER:-104,VEL:261.2,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:28:31.943] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-10 22:28:32.031] [RX] PITCH:0.77,PID_OUT:100.45,INT:0.2306,EL:1,ER:-135,VEL:250.1,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
