================================================================================
SERIAL MONITOR BACKUP LOG
Port: COM13 | Baud: 115200
Session Started: 2026-09-10 22:26:27
Trigger Reason: Motors ENABLED
Last IMU Calibration: Offset: -2.4097° (calibrated at 2026-09-10 22:22:36)
Active FW Parameters: pitchOffset=-2.4097, Kp=50.8, Ki=277.5, Kd=3.52, targetAngle=1.3, alpha=0.96, maxSafeTilt=25.0, Ki_trim=0.0015, crouchOffset=0.0, Kp_vel=0.003
================================================================================
[Timestamp]                [Dir]  Payload
--------------------------------------------------------------------------------
[2026-09-10 22:26:27.969] [RX] Motors ENABLED
[2026-09-10 22:26:28.061] [RX] PITCH:-0.60,PID_OUT:98.69,INT:0.1134,EL:2,ER:-6,VEL:58.9,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:28.169] [RX] PITCH:0.45,PID_OUT:63.07,INT:0.2306,EL:8,ER:-13,VEL:51.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:28.176] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-10 22:26:28.261] [RX] PITCH:1.09,PID_OUT:53.19,INT:0.2306,EL:12,ER:-13,VEL:26.3,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:28.361] [RX] PITCH:1.28,PID_OUT:52.49,INT:0.2306,EL:12,ER:-13,VEL:5.2,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:28.464] [RX] PITCH:1.36,PID_OUT:44.25,INT:0.2280,EL:12,ER:-13,VEL:1.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:28.560] [RX] PITCH:1.49,PID_OUT:34.60,INT:0.2143,EL:12,ER:-13,VEL:0.2,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:28.667] [RX] PITCH:1.64,PID_OUT:17.20,INT:0.1870,EL:12,ER:-13,VEL:0.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:28.675] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-10 22:26:28.763] [RX] PITCH:1.88,PID_OUT:-13.08,INT:0.1401,EL:12,ER:-13,VEL:0.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:28.764] [RX] SRV:6,38,0.0,0,0
[2026-09-10 22:26:28.860] [RX] PITCH:2.19,PID_OUT:-53.56,INT:0.0662,EL:-20,ER:-12,VEL:-209.6,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:28.962] [RX] PITCH:2.48,PID_OUT:-75.46,INT:-0.0473,EL:-53,ER:-10,VEL:-166.5,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:29.061] [RX] PITCH:2.05,PID_OUT:-71.32,INT:-0.1418,EL:-83,ER:-6,VEL:-171.2,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:29.171] [RX] PITCH:1.62,PID_OUT:-66.36,INT:-0.1937,EL:-106,ER:-2,VEL:-144.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:29.171] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-10 22:26:29.260] [RX] PITCH:1.32,PID_OUT:-52.03,INT:-0.2087,EL:-128,ER:-1,VEL:-104.3,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:29.361] [RX] PITCH:1.08,PID_OUT:-35.47,INT:-0.1994,EL:-146,ER:-1,VEL:-93.2,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:29.456] [RX] PITCH:0.91,PID_OUT:-16.07,INT:-0.1681,EL:-178,ER:-1,VEL:-150.5,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:29.563] [RX] PITCH:0.61,PID_OUT:13.84,INT:-0.1172,EL:-190,ER:-1,VEL:-64.3,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:29.670] [RX] PITCH:0.39,PID_OUT:58.07,INT:-0.0416,EL:-190,ER:-1,VEL:-12.6,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-10 22:26:29.670] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
