================================================================================
SERIAL MONITOR BACKUP LOG
Port: COM13 | Baud: 115200
Session Started: 2026-09-07 23:38:33
Trigger Reason: Motors ENABLED
Last IMU Calibration: Offset: -1.8358° (calibrated at 2026-09-07 23:38:22)
Active FW Parameters: pitchOffset=-1.8358, Kp=69.9, Ki=729.5, Kd=3.1, targetAngle=0.0, alpha=0.96, maxSafeTilt=25.0, Ki_trim=0.001, crouchOffset=0.0
================================================================================
[Timestamp]                [Dir]  Payload
--------------------------------------------------------------------------------
[2026-09-07 23:38:33.278] [RX] Motors ENABLED
[2026-09-07 23:38:33.353] [RX] PITCH:5.38,PID_OUT:-337.50,INT:-0.2112,EL:-5,ER:5,VEL:-67.5,MOT:1,TILT:25.0,TRIM:0.001,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:33.458] [RX] PITCH:-4.81,PID_OUT:100.27,INT:-0.1375,EL:-38,ER:35,VEL:-204.6,MOT:1,TILT:25.0,TRIM:0.025,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:33.550] [RX] PITCH:-0.15,PID_OUT:-10.94,INT:0.0388,EL:-27,ER:19,VEL:63.7,MOT:1,TILT:25.0,TRIM:0.027,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:33.645] [RX] PITCH:0.48,PID_OUT:-14.33,INT:-0.0151,EL:-27,ER:20,VEL:6.4,MOT:1,TILT:25.0,TRIM:0.024,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:33.659] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-07 23:38:33.756] [RX] PITCH:-0.42,PID_OUT:45.65,INT:-0.0046,EL:-27,ER:-13,VEL:191.8,MOT:1,TILT:25.0,TRIM:0.018,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:33.845] [RX] PITCH:-1.21,PID_OUT:116.24,INT:0.0940,EL:-23,ER:-38,VEL:125.1,MOT:1,TILT:25.0,TRIM:-0.000,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:33.953] [RX] PITCH:0.48,PID_OUT:-5.47,INT:0.1342,EL:-10,ER:-60,VEL:165.9,MOT:1,TILT:25.0,TRIM:-0.016,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:34.054] [RX] PITCH:1.13,PID_OUT:-53.99,INT:0.0208,EL:-5,ER:-67,VEL:69.9,MOT:1,TILT:25.0,TRIM:-0.027,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:34.157] [RX] PITCH:-0.19,PID_OUT:-6.13,INT:-0.0074,EL:-5,ER:-67,VEL:13.8,MOT:1,TILT:25.0,TRIM:-0.030,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:34.164] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-07 23:38:34.255] [RX] PITCH:-0.01,PID_OUT:-22.02,INT:0.0069,EL:-5,ER:-67,VEL:2.7,MOT:1,TILT:25.0,TRIM:-0.031,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:34.255] [RX] SRV:14,42,0.8
[2026-09-07 23:38:34.353] [RX] PITCH:0.80,PID_OUT:-97.64,INT:-0.0369,EL:-5,ER:-66,VEL:-5.8,MOT:1,TILT:25.0,TRIM:-0.031,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:34.457] [RX] PITCH:0.26,PID_OUT:-61.41,INT:-0.1126,EL:-12,ER:-60,VEL:-61.9,MOT:1,TILT:25.0,TRIM:-0.028,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:34.555] [RX] PITCH:-0.65,PID_OUT:-8.54,INT:-0.0748,EL:-27,ER:-56,VEL:-96.1,MOT:1,TILT:25.0,TRIM:-0.020,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:34.668] [RX] PITCH:-0.64,PID_OUT:27.26,INT:-0.0120,EL:-30,ER:-56,VEL:-28.4,MOT:1,TILT:25.0,TRIM:-0.015,ATE:1,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:38:34.668] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
