================================================================================
SERIAL MONITOR BACKUP LOG
[2026-09-07 23:35:38.147] [RX] PITCH:-0.80,PID_OUT:57.34,INT:0.0000,EL:-143,ER:-202,VEL:0.2,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:38.149] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-07 23:35:38.253] [RX] PITCH:-0.96,PID_OUT:71.24,INT:0.0000,EL:-143,ER:-202,VEL:0.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:38.253] [RX] SRV:14,38,0.0
[2026-09-07 23:35:38.340] [RX] PITCH:-1.10,PID_OUT:78.61,INT:0.0000,EL:-142,ER:-202,VEL:6.4,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:38.436] [RX] PITCH:-1.13,PID_OUT:77.59,INT:0.0000,EL:-142,ER:-202,VEL:1.3,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:38.544] [RX] PITCH:-1.03,PID_OUT:70.33,INT:0.0000,EL:-142,ER:-202,VEL:0.2,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:38.655] [RX] PITCH:-0.86,PID_OUT:59.61,INT:0.0000,EL:-142,ER:-202,VEL:0.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:38.657] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-07 23:35:38.730] [TX] D2.9000000000000004
[2026-09-07 23:35:38.736] [RX] PITCH:-0.86,PID_OUT:64.37,INT:0.0000,EL:-142,ER:-202,VEL:0.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:38.781] [RX] Updated -> P:78.000 I:0.000 D:2.900 Offset:-0.4988 Target:0.000 Alpha:0.9600 Tilt:25.00 TrimGain:0.0010 Crouch:0.00
[2026-09-07 23:35:38.838] [RX] PITCH:-0.99,PID_OUT:82.49,INT:0.0000,EL:-142,ER:-202,VEL:0.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:38.935] [RX] PITCH:-1.57,PID_OUT:113.01,INT:0.0000,EL:-142,ER:-202,VEL:0.0,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.044] [RX] PITCH:-1.06,PID_OUT:47.91,INT:0.0000,EL:-137,ER:-227,VEL:118.1,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.138] [RX] PITCH:-0.86,PID_OUT:28.85,INT:0.0000,EL:-135,ER:-241,VEL:76.4,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.155] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-07 23:35:39.251] [RX] PITCH:0.33,PID_OUT:-96.28,INT:0.0000,EL:-146,ER:-240,VEL:-70.4,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.251] [RX] SRV:1,40,0.0
[2026-09-07 23:35:39.339] [RX] PITCH:1.76,PID_OUT:-95.94,INT:0.0000,EL:-168,ER:-232,VEL:-153.4,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.431] [RX] PITCH:0.65,PID_OUT:18.97,INT:0.0000,EL:-195,ER:-218,VEL:-182.4,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.543] [RX] PITCH:-0.45,PID_OUT:58.27,INT:0.0000,EL:-203,ER:-221,VEL:-48.1,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.653] [RX] PITCH:-1.05,PID_OUT:121.09,INT:0.0000,EL:-204,ER:-237,VEL:57.9,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.653] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-07 23:35:39.733] [RX] PITCH:-1.75,PID_OUT:114.32,INT:0.0000,EL:-195,ER:-252,VEL:126.8,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.833] [RX] PITCH:-1.56,PID_OUT:78.71,INT:0.0000,EL:-177,ER:-280,VEL:216.2,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:39.944] [RX] PITCH:-1.87,PID_OUT:44.34,INT:0.0000,EL:-158,ER:-308,VEL:230.7,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:40.041] [RX] PITCH:0.17,PID_OUT:-138.43,INT:0.0000,EL:-152,ER:-327,VEL:126.6,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:40.152] [RX] PITCH:2.09,PID_OUT:-155.22,INT:0.0000,EL:-183,ER:-320,VEL:-137.5,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:40.152] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
[2026-09-07 23:35:40.249] [RX] PITCH:2.26,PID_OUT:-70.58,INT:0.0000,EL:-216,ER:-294,VEL:-273.8,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:40.249] [RX] SRV:6,39,0.0
[2026-09-07 23:35:40.344] [RX] PITCH:0.37,PID_OUT:151.68,INT:0.0000,EL:-249,ER:-269,VEL:-267.6,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:40.432] [RX] PITCH:-1.78,PID_OUT:215.97,INT:0.0000,EL:-253,ER:-275,VEL:-21.1,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:40.544] [RX] PITCH:-2.65,PID_OUT:95.95,INT:0.0000,EL:-225,ER:-307,VEL:257.5,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:40.640] [RX] PITCH:-1.59,PID_OUT:-76.25,INT:0.0000,EL:-191,ER:-343,VEL:321.3,MOT:1,TILT:25.0,TRIM:0.000,ATE:0,LATCH:0,TORQ:1,CR:0.0,FX1:1.00,FY1:-151.10,FX2:-6.00,FY2:-149.60,IK1:1,IK2:1,MOVE:0
[2026-09-07 23:35:40.656] [RX] AX12:MODE:0,TQ:1,TL:1023,CM:1,CS:4,MS:0,MT:800
